gene_id	normalized_count	barcode	tissue_type
C3orf65|646600	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C3orf66|677779	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C3orf67|200844	12.3967	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C3orf70|285382	41.3223	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C3orf71|646450	26.1708	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C3orf72|401089	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C3orf74|100128378	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C3orf75|54859	473.8292	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C3orf77|375337	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C3orf79|152118	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C3|718	372035.8127	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4A|720	156176.3085	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4BPA|722	36330.5785	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4BPB|725	5227.2727	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf10|317648	220.5372	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf11|439934	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf12|404201	24.7934	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf14|84273	341.5978	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf17|84103	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf19|55286	947.6584	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf21|55345	31.6804	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf22|255119	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf23|152992	154.2700	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf26|152816	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf27|54969	329.2011	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf29|80167	107.4380	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf31|79625	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf32|132720	309.9174	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf33|132321	216.2534	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf34|201895	1939.3939	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf35|85438	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf36|132989	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf37|285555	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf38|152641	26.1708	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf39|152756	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf3|401152	3508.2645	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf40|401137	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf41|60684	601.9284	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf42|92070	287.8788	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf43|55319	241.0468	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf44|345222	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf45|152940	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf46|201725	64.7383	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf47|441054	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf48|401115	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf49|84709	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf50|389197	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf51|646603	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf52|389203	398.0716	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf6|10141	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C4orf7|260436	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5AR1|728	331.9559	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf13|9315	858.1267	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf15|56951	1705.2342	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf20|140947	30.3030	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf22|55322	309.9174	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf23|79614	293.3884	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf24|134553	1396.6942	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf25|375484	225.8953	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf27|202299	2826.4463	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf28|64417	123.9669	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf30|90355	35.8127	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf32|84418	915.9780	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf33|133686	12063.3609	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf34|375444	9.6419	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf35|133383	196.9697	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf36|285600	16.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf38|153571	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf39|389289	68.8705	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf40|408263	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf41|153222	221.7631	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf42|65250	90.9091	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf43|643155	1177.6860	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf44|80006	336.8871	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf45|51149	200.8815	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf46|389336	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf47|133491	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf48|389320	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf49|134121	34.4353	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf4|10826	4301.6529	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf51|285636	505.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf52|100190949	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf53|492311	414.6006	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf54|63920	42.6997	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf55|116349	97.7961	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf56|441108	100.7576	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf58|133874	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf60|285679	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5orf62|85027	176.3085	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C5|727	20159.7796	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf103|79747	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf105|84830	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf106|64771	5475.2066	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf108|10591	1296.1433	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf10|10665	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf114|85411	11.0193	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf115|58527	359.5041	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf118|168090	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf120|387263	1126.0055	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf122|401288	53.1405	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf123|26238	81.2672	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf124|653483	22.0386	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf125|84300	681.4738	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf126|389383	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf127|340204	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf129|154467	432.5069	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf130|221443	571.5152	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf132|647024	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf134|79969	82.6446	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf136|221545	370.5234	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf138|442213	19.2837	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf141|135398	20.6612	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf142|90523	772.7273	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf145|221749	3742.4242	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf146|222826	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf147|387097	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf150|115004	17.9063	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf153|88745	447.6584	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf154|221424	15.1515	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf155|79940	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf15|29113	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf162|57150	105.9780	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf163|206412	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf164|63914	8.3471	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf165|154313	5.4683	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf167|253714	73.0028	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf168|84553	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf170|221322	17.9063	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf174|387104	15.1515	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf176|90632	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf182|285753	117.0799	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf186|728464	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf191|253582	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf192|116843	136.3636	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf195|154386	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf1|221491	331.9559	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf201|404220	17.9063	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf203|51250	305.7851	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf204|387119	8.2645	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf208|80069	25.3719	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf211|79624	683.1956	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf217|100131814	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf218|221718	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf221|154288	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf222|389384	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf223|221416	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf225|619208	185.9504	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf226|441150	121.2121	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf227|401253	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf25|80739	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf26|401251	33.0579	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf27|80737	44.0771	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf35|729515	447.6584	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf41|100133205	13.7741	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf47|57827	502.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf48|50854	1081.2672	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf52|347744	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf57|135154	74.3802	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf58|352999	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf59|79992	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf62|81688	2877.2865	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf64|55776	327.8237	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf70|55780	555.0964	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf72|116254	582.6446	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf81|221481	6.8871	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf89|221477	2232.7824	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf94|153918	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6orf97|80129	44.0771	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C6|729	16451.7906	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf10|79783	402.2039	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf11|136647	1195.5923	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf13|129790	140.4959	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf16|10842	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf23|79161	159.6694	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf25|79020	254.8347	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf26|79034	490.3581	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf27|221927	1367.7686	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf28A|51622	719.0083	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf28B|221960	157.0248	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf29|113763	449.0358	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf30|115416	601.9284	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf31|136895	74.3802	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf33|202865	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf34|135927	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf36|57002	104.6832	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf40|285958	166.6667	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf41|222166	269.9725	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf42|55069	3254.8209	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf43|55262	303.0303	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf44|55744	404.9587	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf45|136263	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf46|340277	155.6474	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf47|221908	264.4628	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf49|78996	351.1433	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf4|64433	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf50|84310	1026.1708	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf51|222950	23.4160	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf52|375607	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf53|286006	24.7934	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf54|27099	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf55|154791	775.4821	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf57|136288	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf58|79974	928.3747	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf59|389541	1150.1377	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf60|154743	114.3251	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf61|402573	6.8871	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf63|79846	74.3802	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf64|84060	146.0055	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf65|401335	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf66|154907	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf68|29923	86.7769	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf69|80099	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf70|84792	213.4986	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf71|285941	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7orf72|100130988	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C7|730	21023.4160	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8A|731	13745.1791	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8B|732	17341.5978	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8G|733	7519.2837	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8ORFK29|340393	2.7961	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf12|83656	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf22|492307	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf30A|51236	670.7989	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf31|286122	16.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf33|65265	648.7603	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf34|116328	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf37|157657	34.4353	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf38|137682	220.3857	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf39|55472	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf40|114926	1217.6309	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf41|80185	203.0579	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf42|157695	316.8044	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf44|56260	18.8843	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf45|157777	15.1515	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf46|254778	157.0248	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf47|203111	203.8567	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf48|157773	11.0193	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf4|56892	2921.4876	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf51|78998	8.2645	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf55|51337	1873.2782	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf56|157556	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf58|541565	152.8926	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf59|401466	505.9780	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf71|26138	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf73|642475	125.3444	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf74|203076	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf75|619351	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf76|84933	294.7658	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf77|286103	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf79|57604	70.2479	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf80|389643	574.3802	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf83|286144	834.7107	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf84|157869	13.7741	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf85|441376	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C8orf86|389649	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf100|84904	47.0110	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf102|375748	43.7190	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf103|414328	692.8375	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf106|414318	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf109|286333	8.2645	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf110|100128385	11.0193	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf114|51490	543.9945	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf116|138162	31.6804	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf117|286207	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf119|375757	336.0882	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf11|54586	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf122|158228	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf123|90871	716.2534	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf125|84302	75.7576	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf128|392307	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf129|445577	38.0854	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf130|100128782	73.9807	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf131|138724	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf135|138255	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf139|401563	12.8099	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf140|89958	11.0193	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf142|286257	626.7218	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf144B|259308	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf144|389715	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf150|286343	834.7107	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf152|401546	20.6612	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf153|389766	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf156|51531	246.5565	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf163|158055	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf167|54863	414.6006	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf169|375791	12.3967	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf16|79095	679.0634	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf170|401535	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf171|389799	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf172|389813	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf173|441476	6.8871	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf21|195827	89.5317	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf23|138716	822.3140	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf24|84688	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf25|203259	287.8788	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf27|58483	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf30|91283	216.0331	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf37|85026	231.4050	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf3|84909	868.0579	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf40|55071	71.6253	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf41|138199	77.1350	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf43|257169	17.9063	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf44|158314	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf45|81571	45.4545	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf46|55848	170.7989	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf47|286223	2.7824	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf4|23732	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf50|375759	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf53|51198	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf57|138240	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf5|23731	1782.3691	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf64|84267	561.9835	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf66|157983	9.6419	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf68|55064	85.3994	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf69|90120	878.7879	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf6|54942	247.9339	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf70|84850	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf71|169693	11.2121	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf72|203228	418.7328	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf78|51759	1820.9366	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf79|286234	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf7|11094	2573.0028	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf80|58493	92.2865	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
C9orf82|79886	617.0799	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
